date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2018-11-21,106618.19499999998,100.4282531279019,106618.19499999998,100.4282531279019,0.0,0.0,0.0,12.3,23.2,24.2,24.2,Y,N
2018-11-22,107278.83,77.20890254302736,107278.83,77.20890254302736,0.0,0.0,0.0,9.7,16.4,20.3,6.2,Y,N
2018-11-23,113582.6,93.52890646586708,113582.6,93.52890646586708,0.0,0.0,0.0,11.0,14.5,3.5,6.0,Y,N
2018-11-24,101352.12,110.50567734892964,101352.12,110.50567734892964,0.0,0.0,0.0,11.1,16.9,15.8,7.0,Y,N
2018-11-25,96240.40999999996,116.46281237579934,96240.40999999996,116.46281237579934,0.0,0.0,0.0,12.7,18.8,20.5,0.8,Y,N
2018-11-26,110547.60500000004,112.20926298267608,110547.60500000004,112.20926298267608,0.0,0.0,0.0,11.9,18.6,25.5,0.0,Y,N
2018-11-27,109706.42000000004,109.7616976349242,109706.42000000004,109.7616976349242,0.0,0.0,0.0,14.4,20.0,23.3,0.2,Y,N
2018-11-28,106684.825,98.17825999620844,106684.825,98.17825999620844,0.0,0.0,0.0,14.4,20.8,18.0,0.0,Y,N
2018-11-29,112586.74,116.32933206477068,112586.74,116.32933206477068,0.0,0.0,0.0,13.9,18.7,21.1,0.6,Y,N
2018-11-30,110031.81999999998,106.29415255468832,110031.81999999998,106.29415255468832,0.0,0.0,0.0,14.7,20.8,28.0,0.0,Y,N
2018-12-01,100725.23999999998,71.10474049999786,98789.23499999996,72.53485039488365,1936.005,-1.87,0.020833334,10.3,31.7,30.8,0.0,Y,N
2018-12-02,88903.065,24.45538202929224,73658.87,37.60909224578111,15244.194999999998,-39.10241363351755,0.1875,12.2,19.5,18.9,10.4,Y,N
2018-12-03,107666.305,71.12619871463035,107666.305,71.12619871463035,0.0,0.0,0.0,13.3,23.6,13.4,0.0,Y,N
2018-12-04,111718.075,92.9455489624217,111718.075,92.9455489624217,0.0,0.0,0.0,13.4,20.5,28.2,0.0,Y,N
2018-12-05,114225.12000000002,86.81499911009064,114225.12000000002,86.81499911009064,0.0,0.0,0.0,13.4,25.2,31.1,0.0,Y,N
2018-12-06,135452.26,125.30810842506428,135452.26,125.30810842506428,0.0,0.0,0.0,14.5,35.5,31.3,0.0,Y,N
2018-12-07,156648.40500000006,177.86181679634717,156648.40500000006,177.86181679634717,0.0,0.0,0.0,25.1,38.0,27.1,0.0,Y,N
2018-12-08,121237.47,113.36703302040208,121237.47,113.36703302040208,0.0,0.0,0.0,22.7,30.3,11.0,0.0,Y,N
2018-12-09,102161.115,80.18878765222952,102161.115,80.18878765222952,0.0,0.0,0.0,16.0,20.1,11.8,1.2,Y,N
2018-12-10,110803.76499999998,95.22572314442564,110803.76499999998,95.22572314442564,0.0,0.0,0.0,15.8,20.6,28.5,0.0,Y,N
2018-12-11,114413.785,118.64441422989375,114413.785,118.64441422989375,0.0,0.0,0.0,13.0,23.6,31.6,0.0,Y,N
2018-12-12,129715.465,199.1843269848356,129715.465,199.1843269848356,0.0,0.0,0.0,16.0,33.6,29.4,0.0,Y,N
2018-12-13,114986.33000000002,101.85972124729956,114986.33000000002,101.85972124729956,0.0,0.0,0.0,16.9,21.1,6.0,16.2,Y,N
2018-12-14,110025.465,92.95802926849709,110025.465,92.95802926849709,0.0,0.0,0.0,16.4,22.7,13.7,16.6,Y,N
2018-12-15,102577.145,101.63294895953676,102577.145,101.63294895953676,0.0,0.0,0.0,17.2,24.8,17.5,41.2,Y,N
2018-12-16,99110.77500000002,101.4492327448756,99110.77500000002,101.4492327448756,0.0,0.0,0.0,15.8,23.5,16.3,3.8,Y,N
2018-12-17,112804.4,101.40388851365728,112804.4,101.40388851365728,0.0,0.0,0.0,15.6,21.8,23.2,2.0,Y,N
2018-12-18,113485.10500000005,104.72255616276682,113485.10500000005,104.72255616276682,0.0,0.0,0.0,16.7,20.8,21.1,0.0,Y,N
2018-12-19,119907.24499999998,117.70772240993448,119907.24499999998,117.70772240993448,0.0,0.0,0.0,16.8,26.9,16.6,0.0,Y,N
2018-12-20,111880.525,75.55546268709409,111880.525,75.55546268709409,0.0,0.0,0.0,16.9,21.2,14.8,0.0,Y,N
2018-12-21,102075.925,65.93243797006983,102075.925,65.93243797006983,0.0,0.0,0.0,15.4,20.9,9.6,1.0,N,N
2018-12-22,92725.73999999998,69.25045795913844,92725.73999999998,69.25045795913844,0.0,0.0,0.0,14.1,19.1,27.8,9.8,N,N
2018-12-23,94938.395,65.61224818999732,94938.395,65.61224818999732,0.0,0.0,0.0,11.5,26.9,32.3,0.0,N,N
2018-12-24,112358.81500000002,96.81717936371969,112358.81500000002,96.81717936371969,0.0,0.0,0.0,14.3,34.2,32.3,0.0,N,N
2018-12-25,98191.65500000004,55.238545297459325,98191.65500000004,55.238545297459325,0.0,0.0,0.0,15.8,23.9,32.2,0.0,N,Y
2018-12-26,100017.195,77.57835477689612,100017.195,77.57835477689612,0.0,0.0,0.0,13.3,23.8,32.3,0.0,N,Y
2018-12-27,129749.14,102.31089626836832,129749.14,102.31089626836832,0.0,0.0,0.0,16.2,37.4,29.3,0.0,N,N
2018-12-28,133831.37499999994,121.46071906120672,133831.37499999994,121.46071906120672,0.0,0.0,0.0,21.9,36.4,19.1,0.0,N,N
2018-12-29,108290.11000000004,91.7235266018291,108290.11000000004,91.7235266018291,0.0,0.0,0.0,21.0,23.9,5.7,1.2,N,N
2018-12-30,99613.86499999998,84.16649526750122,99613.86499999998,84.16649526750122,0.0,0.0,0.0,18.2,22.7,9.9,0.6,N,N
2018-12-31,103381.915,84.89799705538438,103381.915,84.89799705538438,0.0,0.0,0.0,17.3,23.5,31.3,0.8,N,N
